"","UTC","TOL_25","TOL_31.5","TOL_40","TOL_50","TOL_63","TOL_80","TOL_100","TOL_125","TOL_160","TOL_200","TOL_250","TOL_315","TOL_400","TOL_500","TOL_630","TOL_800","TOL_1000","TOL_1250","TOL_1600","TOL_2000","TOL_2500","TOL_3150","TOL_4000","TOL_5000","TOL_6300","TOL_8000","TOL_10000","TOL_12500","TOL_16000","TOL_20000","site","yr","mth","Latitude","Longitude","Season","seasonYr","windU","windV","precRate","matchLong","matchLat","matchTime","windMag","Day"
"1495",2019-01-16 23:00:00,82.621571,83.919034,85.702827,87.157431,87.13266,87.687614,87.663914,87.929923,88.636555,90.008472,91.262478,91.792536,92.583486,93.291281,93.759739,93.952829,93.998708,93.712403,93.756104,93.544275,93.751753,94.518557,94.339555,92.236964,91.836735,90.537785,89.277591,88.200958,86.496632,84.86092,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-16
"1496",2019-01-17,82.651372,84.185525,85.732842,87.054122,87.184572,87.712937,87.658399,87.987491,88.843525,90.27201,91.622747,92.206193,92.969052,93.56256,93.897236,94.085327,94.096544,93.781025,93.823255,93.593922,93.857568,94.595364,94.430334,92.317047,91.847869,90.496855,89.186181,88.061216,86.315328,84.623865,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1497",2019-01-17 01:00:00,82.678459,84.060124,85.472684,86.930681,87.086171,87.600137,87.612338,88.048197,89.251453,91.441498,92.505207,93.233741,93.587716,93.606849,93.58817,93.283393,92.857748,92.143914,92.331552,92.478773,93.20205,94.187336,94.108046,91.982849,91.513389,90.198777,88.89919,87.734157,86.002783,84.377379,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1498",2019-01-17 02:00:00,82.475029,83.877024,85.334211,86.654983,86.897885,87.280204,87.314511,87.80089,89.178781,91.370804,92.544593,93.358019,93.702751,93.555149,93.470615,93.244711,92.85084,91.395422,90.967832,91.667199,92.658543,93.727378,93.700014,91.583762,91.158821,89.944961,88.702109,87.634645,85.932126,84.455562,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-1.60737299919128,13.2258129119873,0.000390000001061708,238,36.75,2019-01-17 01:30:00,13.3231293299067,2019-01-17
"1499",2019-01-17 03:00:00,83.721493,85.242688,86.826446,88.192772,88.444751,88.891622,88.85348,89.119163,90.136426,91.820474,93.157178,93.909052,94.586299,95.169849,95.617728,95.711132,94.462708,91.33154,92.231078,94.281988,95.929265,97.631266,98.279312,96.939885,96.955763,95.648069,93.732242,91.227609,87.606067,84.687059,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-1.60737299919128,13.2258129119873,0.000390000001061708,238,36.75,2019-01-17 01:30:00,13.3231293299067,2019-01-17
"1500",2019-01-17 04:00:00,84.577833,86.224082,87.947836,89.140844,89.384283,89.646054,89.534377,89.687952,90.397504,91.936704,93.067648,93.672735,94.374931,95.072273,95.508896,95.43064,93.819416,89.909131,91.178961,93.11458,94.725658,96.574126,97.1107,95.38915,94.845767,92.802748,90.545733,88.272311,85.281449,82.661539,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-1.60737299919128,13.2258129119873,0.000390000001061708,238,36.75,2019-01-17 01:30:00,13.3231293299067,2019-01-17
"1501",2019-01-17 05:00:00,84.09855,85.774121,87.703812,89.093962,89.192531,89.458034,89.323493,89.512917,90.212626,91.73111,92.916289,93.448485,94.330814,95.136087,95.636548,95.67181,94.222171,90.437061,91.472842,93.160879,94.703655,96.746263,97.47842,96.043931,95.778414,93.999811,91.539243,88.732507,85.20935,82.410279,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1502",2019-01-17 06:00:00,79.522874,80.388479,82.170563,83.796998,84.082459,83.996114,83.58105,83.690062,84.51021,86.365391,87.033997,87.38754,88.134622,88.809396,89.210585,89.014535,87.608013,83.815125,84.760969,86.124425,87.843861,89.51269,89.648244,88.04693,88.347162,87.689489,86.868154,86.462986,85.891357,85.292672,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1503",2019-01-17 07:00:00,79.67191,79.781777,80.67627,83.062891,84.514036,83.474189,82.359546,81.896817,82.582114,84.565194,84.95697,85.340838,86.103306,86.844341,87.215387,87.020564,85.403139,82.379477,83.995048,84.936147,86.146168,87.468328,87.470121,85.718388,85.971658,85.403814,84.796095,84.386632,83.626367,82.986455,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1504",2019-01-17 08:00:00,80.694391,80.909765,82.288484,85.118355,86.073572,85.311096,83.375932,82.842115,83.464197,85.112458,85.3926,85.649626,86.462173,87.292395,87.779793,87.691022,86.226606,83.2904,85.023355,86.089622,87.197807,88.295974,88.171356,86.331722,86.571088,85.981369,85.373905,84.959099,84.171115,83.495127,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.58756351470947,9.80269050598145,0.000302000000374392,238,36.75,2019-01-17 07:30:00,11.2833331594423,2019-01-17
"1505",2019-01-17 09:00:00,80.323912,80.049408,80.981951,82.826281,83.029368,82.961879,81.688269,81.678242,82.635648,84.545388,84.581901,84.850338,85.706658,86.542728,87.009422,86.985449,85.808049,82.876857,84.593377,85.802624,86.669214,87.592406,87.437763,85.626908,85.884262,85.313318,84.727991,84.324852,83.570256,82.940565,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.58756351470947,9.80269050598145,0.000302000000374392,238,36.75,2019-01-17 07:30:00,11.2833331594423,2019-01-17
"1506",2019-01-17 10:00:00,77.640444,77.355256,78.053332,79.952168,80.418267,80.862714,80.295889,80.620928,81.928076,84.176371,84.089984,84.298509,85.087799,85.979377,86.444595,86.373201,84.942211,82.107578,83.875708,85.109298,86.088417,87.096799,86.950651,85.183499,85.398433,84.831205,84.267791,83.898455,83.245315,82.924293,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.58756351470947,9.80269050598145,0.000302000000374392,238,36.75,2019-01-17 07:30:00,11.2833331594423,2019-01-17
"1507",2019-01-17 11:00:00,77.256913,77.566059,78.651996,80.228202,79.903457,80.08845,79.826965,79.958686,81.417662,83.964248,83.806479,83.993587,84.795153,85.610814,86.123768,86.229607,85.8239,85.012204,84.844432,84.623677,84.85333,85.812128,86.143171,84.762541,84.951079,84.404401,83.863592,83.504855,82.933127,85.084828,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1508",2019-01-17 12:00:00,77.008481,77.901744,79.201615,80.993287,80.489548,80.431114,79.831301,79.48507,81.076513,83.864907,83.432811,83.503921,84.241872,85.042383,85.629739,85.593581,85.05586,83.460618,82.403749,82.923282,84.283616,85.556034,85.676894,84.054873,84.331978,83.813111,83.274631,82.921632,82.271012,82.090791,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1509",2019-01-17 13:00:00,76.364117,76.819031,78.748877,80.344784,79.957067,79.712012,79.140748,79.434018,80.726074,83.903464,83.292115,83.30648,84.349291,85.648334,86.511803,86.382548,86.024009,85.231255,84.281384,83.387867,84.315116,85.803672,85.823295,84.09487,84.256266,83.659095,83.073391,82.741161,82.092664,82.421772,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1510",2019-01-17 14:00:00,78.373656,80.035324,82.144645,81.794109,80.695818,80.148519,78.225388,78.224331,79.721965,82.862297,82.448082,82.60546,83.614487,85.427658,87.328187,87.065047,86.586797,85.618642,83.809076,82.924151,84.222995,85.494506,85.270767,83.459958,83.619103,83.052998,82.480158,82.142204,81.478817,81.091615,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.10883808135986,6.15791034698486,1.99999994947575e-05,238,36.75,2019-01-17 13:30:00,8.0012553004548,2019-01-17
"1511",2019-01-17 15:00:00,85.966434,88.412667,90.879227,90.330969,85.122545,83.584727,81.744894,80.557637,80.261749,80.868039,81.409715,82.009629,83.010932,83.788103,84.363704,84.622781,84.655696,84.193274,84.077321,83.715339,83.682789,84.087585,84.107904,82.991482,83.257498,82.68354,82.17561,81.900281,81.327815,80.868175,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.10883808135986,6.15791034698486,1.99999994947575e-05,238,36.75,2019-01-17 13:30:00,8.0012553004548,2019-01-17
"1512",2019-01-17 16:00:00,84.595494,84.340236,87.530888,85.775519,89.186489,88.759517,88.001854,89.93857,89.05334,88.633241,87.656996,87.137248,87.097581,87.409772,87.999074,88.083664,88.216711,87.989792,87.610743,87.198678,87.236426,87.964228,87.60427,85.972956,86.054094,85.436132,84.751191,84.281576,83.493647,82.843688,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",5.10883808135986,6.15791034698486,1.99999994947575e-05,238,36.75,2019-01-17 13:30:00,8.0012553004548,2019-01-17
"1513",2019-01-17 17:00:00,92.087063,90.327529,88.833819,90.591974,90.70257,87.251124,85.111255,85.705933,85.608099,85.745261,86.019796,85.724912,86.294053,87.20286,87.702065,88.017955,88.161732,87.722482,87.442061,86.979429,87.020024,87.717506,87.391351,85.658561,85.854443,85.25286,84.628541,84.224188,83.473621,82.870718,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1514",2019-01-17 18:00:00,90.658581,89.566932,88.270242,89.848995,87.582794,85.428026,85.382675,84.735219,84.059411,83.989733,83.584996,83.477625,84.120025,84.853734,85.487558,85.709555,85.679177,85.261355,85.226752,84.85493,84.919061,85.591575,85.425931,83.799892,84.04205,83.521505,82.980602,82.584762,81.912164,81.392352,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1515",2019-01-17 19:00:00,79.465348,80.06318,82.534833,84.774659,84.032638,83.196754,82.263362,81.751998,80.457766,79.62045,79.68239,80.367026,81.099836,81.751556,82.139065,82.031721,81.746173,81.247554,81.09796,80.698668,80.682065,81.414724,81.255115,79.928371,80.175154,79.73926,79.278032,78.990546,78.437543,78.103345,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1516",2019-01-17 20:00:00,79.69205,80.282168,81.143854,82.770895,82.473537,82.51731,81.779949,81.680064,81.047673,81.287661,82.33679,83.305038,83.832487,84.155694,84.334277,83.673327,83.164147,82.70096,82.522258,82.15138,82.200806,82.914781,82.791443,81.346787,81.646176,81.19936,80.723951,80.410231,79.816575,79.419497,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",4.44659662246704,3.91208744049072,7.999999797903e-05,238,36.75,2019-01-17 19:30:00,5.92255431929337,2019-01-17
"1517",2019-01-17 21:00:00,79.447059,80.106997,82.023766,82.59603,84.124292,83.927075,83.365139,84.170424,83.832445,84.733687,86.384398,87.65528,87.670654,87.482826,87.24408,85.386148,83.920305,83.184661,82.740814,82.217439,82.187697,82.989823,82.839752,81.404365,81.657583,81.161116,80.640714,80.344263,79.756243,79.365419,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",4.44659662246704,3.91208744049072,7.999999797903e-05,238,36.75,2019-01-17 19:30:00,5.92255431929337,2019-01-17
"1518",2019-01-17 22:00:00,80.294921,81.171735,87.951856,85.702632,89.254762,89.484233,89.216605,90.569629,89.687739,89.872012,90.701323,91.730036,91.665263,91.073814,90.884269,88.722642,87.073426,86.737731,85.758026,85.392303,85.345828,85.758551,85.549441,84.182523,84.53044,84.097267,83.344253,82.642268,81.810746,81.053981,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",4.44659662246704,3.91208744049072,7.999999797903e-05,238,36.75,2019-01-17 19:30:00,5.92255431929337,2019-01-17
"1519",2019-01-17 23:00:00,79.516198,80.373774,82.658153,82.542448,84.115223,84.527471,84.135923,84.598421,86.4546,88.415354,90.98887,92.800575,92.877239,91.707272,91.266734,88.068292,84.252198,83.033653,82.675378,82.293443,82.303429,83.052763,82.870687,81.451183,81.831133,81.373827,80.835151,80.590545,79.970856,79.522455,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-17
"1520",2019-01-18,79.761652,81.016735,81.834535,82.566034,83.804527,84.310855,83.201488,83.823369,86.658562,89.003431,91.746125,93.718054,93.966275,92.591015,91.91861,88.401558,83.370376,81.598153,81.113449,80.648913,80.527195,81.158388,81.010122,79.802564,80.186054,79.766531,79.304806,79.069205,78.555215,78.213354,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1521",2019-01-18 01:00:00,79.570936,80.573978,81.739838,83.05932,85.12823,85.428887,83.60436,84.014733,86.868967,89.760602,92.152528,93.995435,93.831529,91.982158,90.679582,85.871098,79.397347,77.30369,76.633154,76.766232,77.543987,78.543366,78.578859,77.329373,77.575472,77.31516,76.998538,76.756396,76.31931,76.046553,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1522",2019-01-18 02:00:00,79.088742,79.543832,80.304105,81.275021,82.519846,83.163336,82.55664,83.627567,86.293091,88.841273,91.193296,92.910141,92.465922,90.132956,87.55372,81.597371,76.601118,73.670823,73.302438,75.849751,76.630549,77.31275,77.255774,76.09977,76.390893,76.270527,76.029807,75.8633,75.498159,75.308758,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",3.73963737487793,4.03790521621704,6.1999999161344e-05,238,36.75,2019-01-18 01:30:00,5.50359575466228,2019-01-18
"1523",2019-01-18 03:00:00,78.878013,79.75124,80.981487,82.471539,83.4959,83.897235,82.815224,83.343838,85.326449,87.661151,90.108143,92.044406,91.692234,89.720007,87.435087,82.338387,76.488775,72.846122,75.629495,77.91674,78.477553,79.239312,79.143363,77.818115,78.120438,77.815048,77.477473,77.26693,76.827715,76.69279,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",3.73963737487793,4.03790521621704,6.1999999161344e-05,238,36.75,2019-01-18 01:30:00,5.50359575466228,2019-01-18
"1524",2019-01-18 04:00:00,79.434145,80.267766,81.929292,83.469649,84.049513,84.848034,83.767377,83.422617,84.296449,85.918457,88.206678,90.29633,90.033141,87.98161,85.610537,80.2857,73.969881,72.122862,74.022752,75.90561,76.603882,77.638245,77.63101,76.25301,76.395944,76.217392,75.968164,75.823535,75.587333,76.676302,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",3.73963737487793,4.03790521621704,6.1999999161344e-05,238,36.75,2019-01-18 01:30:00,5.50359575466228,2019-01-18
"1525",2019-01-18 05:00:00,79.37087,79.941607,81.929266,84.030585,84.257368,84.26678,82.978535,82.751339,82.890733,83.956039,85.530944,87.464643,87.226985,84.843749,81.396649,74.588115,69.299624,68.346377,68.485081,69.532348,69.929582,70.751296,71.396803,71.430377,71.352676,71.710802,71.968017,72.100907,72.287782,72.653443,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1526",2019-01-18 06:00:00,78.443143,79.058393,80.976937,83.978413,82.80315,82.515838,82.06494,81.848131,81.60077,82.024946,82.917924,84.591352,84.393866,82.440264,80.151673,74.754106,69.20739,68.05956,68.064872,68.709114,69.088119,69.984367,70.830491,70.879034,70.849265,71.24155,71.525619,71.725389,72.018367,72.595935,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1527",2019-01-18 07:00:00,78.213747,79.017423,80.583014,83.184376,82.230046,81.855241,81.515514,81.698439,80.988294,81.126869,80.939551,82.026393,81.503858,79.673053,76.887599,71.786383,67.849375,67.328836,67.355319,67.947296,68.205601,68.932949,69.957948,70.351425,70.420024,70.894557,71.236935,71.487259,71.834064,72.324762,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1528",2019-01-18 08:00:00,78.125835,78.657545,79.836674,82.104568,81.210458,81.24771,81.163064,81.235762,80.787749,80.851589,79.672112,79.931813,79.514721,78.174152,76.033878,72.0682,68.370483,67.22822,66.931876,67.301154,67.781007,68.649983,69.883728,70.502001,70.456249,70.837317,71.173194,71.461502,71.882809,72.991912,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",1.22359621524811,0.0818872079253197,4.50000006821938e-05,238,36.75,2019-01-18 07:30:00,1.22633323888383,2019-01-18
"1529",2019-01-18 09:00:00,78.485649,79.307148,79.932558,81.681863,81.145854,81.189402,80.939618,81.042699,80.856027,81.261005,79.503284,78.903597,78.271846,76.984981,75.165443,71.986223,69.608706,68.450281,67.891333,68.355029,69.357794,70.666787,72.40739,72.483801,71.839005,71.626067,71.817438,72.012421,72.395505,73.927258,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",1.22359621524811,0.0818872079253197,4.50000006821938e-05,238,36.75,2019-01-18 07:30:00,1.22633323888383,2019-01-18
"1530",2019-01-18 10:00:00,78.365859,78.737967,79.203031,80.941455,80.843802,81.012636,80.931587,81.082654,80.764544,81.659376,79.480073,78.19875,77.610131,76.442504,74.895958,73.026442,71.912267,70.259215,69.348985,71.30858,73.787412,74.69358,77.84776,78.366215,78.392928,76.110181,74.87573,74.122197,74.119352,74.659191,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",1.22359621524811,0.0818872079253197,4.50000006821938e-05,238,36.75,2019-01-18 07:30:00,1.22633323888383,2019-01-18
"1531",2019-01-18 11:00:00,77.775473,77.814619,78.590325,80.920841,80.612529,80.898974,81.230606,81.448725,81.063082,82.056264,79.748937,78.193473,77.697487,76.952066,75.764507,74.791824,74.33722,72.28796,71.841385,74.112392,76.724951,77.361551,79.751189,80.241003,80.355231,77.883566,76.610739,75.766939,75.495237,76.051375,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1532",2019-01-18 12:00:00,77.424387,77.521556,78.627414,80.538818,80.3408,80.414814,80.871093,81.494415,81.322045,82.497033,79.845106,78.171409,77.57126,76.790077,75.793322,74.291934,73.070492,71.717787,72.031258,74.069752,76.334988,77.173121,78.950716,79.187566,79.596973,77.483934,75.972857,75.260315,74.865131,74.926601,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1533",2019-01-18 13:00:00,77.239263,77.765622,79.688603,84.492623,82.102211,81.159235,80.773549,80.929242,81.056576,82.150658,80.131436,77.884739,77.114903,77.169588,78.160997,76.651401,74.937088,74.812136,75.583529,76.601473,76.616944,75.001106,74.934425,74.368881,73.792294,72.931218,72.670118,72.655658,72.73941,73.048984,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1534",2019-01-18 14:00:00,77.969954,80.841013,84.933757,92.302676,88.164926,85.694343,83.507678,81.677441,81.355406,81.33498,79.669713,77.969565,77.637805,80.107174,81.936838,78.721838,75.76527,75.007124,73.857632,72.303787,72.823071,72.354005,72.601047,73.512368,72.552438,72.231205,72.056421,71.92068,72.04137,72.453791,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-2.46370363235474,0.420883774757385,0,238,36.75,2019-01-18 13:30:00,2.49939567494464,2019-01-18
"1535",2019-01-18 15:00:00,77.444455,78.31687,79.935885,82.250244,81.274911,82.308037,81.675235,81.320526,82.985259,80.291729,79.343707,77.75384,75.999463,74.937841,73.622679,72.358678,71.892575,71.373057,70.734889,70.422648,70.456971,70.869726,71.680308,72.305483,72.200496,72.041563,72.079042,72.142823,72.324147,72.676687,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-2.46370363235474,0.420883774757385,0,238,36.75,2019-01-18 13:30:00,2.49939567494464,2019-01-18
"1536",2019-01-18 16:00:00,77.299356,77.724642,78.559863,79.881624,79.152202,81.145251,80.181811,80.714943,81.974015,80.968763,79.362178,77.539941,75.943189,75.00603,73.990437,73.205973,72.707583,72.063119,71.191575,70.976982,70.99623,71.651997,72.86089,73.284691,72.692509,72.322375,72.224235,72.163449,72.310796,72.634933,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-2.46370363235474,0.420883774757385,0,238,36.75,2019-01-18 13:30:00,2.49939567494464,2019-01-18
"1537",2019-01-18 17:00:00,77.750669,78.608278,79.038235,79.754594,79.518247,80.987249,81.506326,82.993049,85.649083,82.645495,80.821773,80.458032,78.430872,77.286972,76.466683,75.4297,74.649814,75.193976,74.101222,73.403429,73.372649,74.727314,75.319248,74.981547,73.9432,73.336266,73.036846,72.824052,72.793325,73.163515,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1538",2019-01-18 18:00:00,78.138004,78.379123,78.525032,79.535045,78.672239,79.738471,79.825847,81.456092,83.180508,81.652587,81.099414,80.329397,78.916884,78.162144,77.710808,76.539178,76.222293,76.158069,75.465321,75.430403,76.08563,77.714145,78.78609,78.375603,77.749866,77.635846,76.681418,75.499382,74.287706,73.259673,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1539",2019-01-18 19:00:00,78.73934,79.523069,79.322084,79.512395,78.431575,78.76127,79.522298,80.616408,82.296276,82.552813,82.857559,82.875148,82.126559,81.569985,81.031588,77.726458,73.998164,72.219134,70.859158,70.537056,69.87786,70.760351,72.021963,72.845252,72.057466,72.119073,71.943166,71.893473,72.022542,72.365682,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
"1540",2019-01-18 20:00:00,78.96879,79.849988,79.53563,79.881295,78.625478,79.208473,79.182295,80.592599,82.745994,83.727761,84.759012,85.666095,85.208225,84.902904,84.469374,80.63372,74.668753,72.055746,70.425897,69.266595,68.572103,69.728692,71.078047,71.679753,71.191663,71.157757,71.231427,71.366599,71.683091,72.172759,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-0.241870120167732,-0.0387060530483723,0,238,36.75,2019-01-18 19:30:00,0.244947573110118,2019-01-18
"1541",2019-01-18 21:00:00,79.674803,80.138404,80.408516,80.786587,79.303534,79.426779,78.907973,80.766135,84.10077,85.549623,87.59104,89.059715,88.767044,88.221635,87.840352,83.906075,77.142417,73.849569,71.415617,70.080668,69.062178,70.12759,71.381648,71.952597,71.380694,71.21038,71.233049,71.333546,71.662579,72.170628,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-0.241870120167732,-0.0387060530483723,0,238,36.75,2019-01-18 19:30:00,0.244947573110118,2019-01-18
"1542",2019-01-18 22:00:00,83.275292,83.535946,85.114663,85.284242,83.067169,81.690727,80.656983,82.123969,85.679745,87.682126,89.715511,91.488691,91.332348,90.492565,90.101273,86.160875,78.323094,74.279165,72.050899,70.717364,69.649299,70.673104,71.982054,72.476642,71.803191,71.843628,71.792442,71.719381,71.844031,72.237909,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",-0.241870120167732,-0.0387060530483723,0,238,36.75,2019-01-18 19:30:00,0.244947573110118,2019-01-18
"1543",2019-01-18 23:00:00,82.448244,83.416011,85.81883,85.432351,83.856058,83.461576,81.401512,83.065608,86.607771,88.87942,91.400029,93.181534,93.244908,92.090438,91.578905,87.907102,81.448057,78.468209,76.253359,74.316203,72.07844,72.146387,73.330625,73.50174,72.662887,72.08013,71.638293,71.47422,71.696818,72.165823,"mb01",2019,1,36.798,-121.976,"winter","winter-2019",NA,NA,NA,NA,NA,NA,NA,2019-01-18
